Year,State,CoC Number,CoC Name,Measures,Count
1/1/2009,TX,TX-503,Austin/Travis County CoC,Homeless People in Families,663
1/1/2009,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless Individuals,179
1/1/2009,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless,"1,418"
1/1/2009,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Individuals,778
1/1/2009,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless People in Families,640
1/1/2009,TX,TX-503,Austin/Travis County CoC,Total Homeless,"2,641"
1/1/2009,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless Individuals,350
1/1/2009,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless,"1,223"
1/1/2009,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Individuals,"1,200"
1/1/2009,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless People in Families,23
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless Individuals,601
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Homeless Individuals,"2,225"
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Homeless People in Families,"1,476"
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless Individuals,528
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless,"3,525"
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Individuals,"2,061"
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless People in Families,"1,464"
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Total Homeless,"3,701"
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless Individuals,73
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless,176
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Individuals,164
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless People in Families,12
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless Individuals,209
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Individuals,"1,299"
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless People in Families,882
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless Individuals,147
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless,"1,986"
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Individuals,"1,104"
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless People in Families,882
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"2,181"
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless Individuals,62
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless,195
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Individuals,195
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless People in Families,0
1/1/2009,TX,TX-603,El Paso City & County CoC,Chronically Homeless Individuals,205
1/1/2009,TX,TX-603,El Paso City & County CoC,Homeless Individuals,768
1/1/2009,TX,TX-603,El Paso City & County CoC,Homeless People in Families,492
1/1/2009,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless Individuals,69
1/1/2009,TX,TX-603,El Paso City & County CoC,Sheltered Homeless,964
1/1/2009,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Individuals,478
1/1/2009,TX,TX-603,El Paso City & County CoC,Sheltered Homeless People in Families,486
1/1/2009,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,260"
1/1/2009,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless Individuals,136
1/1/2009,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless,296
1/1/2009,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Individuals,290
1/1/2009,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless People in Families,6
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless Individuals,48
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Homeless Individuals,231
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Homeless People in Families,81
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless Individuals,29
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless,226
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Individuals,151
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless People in Families,75
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Total Homeless,312
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless Individuals,19
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless,86
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Individuals,80
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless People in Families,6
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless Individuals,"1,743"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Individuals,"7,482"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless People in Families,"7,845"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless Individuals,602
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless,"5,644"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Individuals,"2,908"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless People in Families,"2,736"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"15,327"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless Individuals,"1,141"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless,"9,683"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Individuals,"4,574"
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless People in Families,"5,109"
1/1/2009,TX,TX-611,Amarillo CoC,Chronically Homeless Individuals,86
1/1/2009,TX,TX-611,Amarillo CoC,Homeless Individuals,335
1/1/2009,TX,TX-611,Amarillo CoC,Homeless People in Families,231
1/1/2009,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless Individuals,48
1/1/2009,TX,TX-611,Amarillo CoC,Sheltered Homeless,439
1/1/2009,TX,TX-611,Amarillo CoC,Sheltered Homeless Individuals,242
1/1/2009,TX,TX-611,Amarillo CoC,Sheltered Homeless People in Families,197
1/1/2009,TX,TX-611,Amarillo CoC,Total Homeless,566
1/1/2009,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless Individuals,38
1/1/2009,TX,TX-611,Amarillo CoC,Unsheltered Homeless,127
1/1/2009,TX,TX-611,Amarillo CoC,Unsheltered Homeless Individuals,93
1/1/2009,TX,TX-611,Amarillo CoC,Unsheltered Homeless People in Families,34
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless Individuals,190
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Individuals,215
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless People in Families,27
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Chronically Homeless Individuals,183
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless,235
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Individuals,208
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless People in Families,27
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Homeless,242
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless Individuals,7
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,7
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Individuals,7
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless People in Families,0
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless Individuals,"1,739"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Individuals,"5,902"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless People in Families,"1,674"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless Individuals,613
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless,"5,457"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Individuals,"4,037"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless People in Families,"1,420"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Total Homeless,"7,576"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Chronically Homeless Individuals,"1,126"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless,"2,119"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless Individuals,"1,865"
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless People in Families,254
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Chronically Homeless Individuals,58
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless Individuals,223
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless People in Families,42
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Chronically Homeless Individuals,45
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless,181
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Individuals,146
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless People in Families,35
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Total Homeless,265
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Chronically Homeless Individuals,13
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless,84
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless Individuals,77
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless People in Families,7
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless,676
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless Individuals,461
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless People in Families,215
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Homeless Individuals,"2,339"
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Homeless People in Families,883
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Homeless Veterans,351
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless,438
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless Individuals,223
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless People in Families,215
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless,"2,046"
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Individuals,"1,167"
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless People in Families,879
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Veterans,252
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Total Homeless,"3,222"
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless,238
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless Individuals,238
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless,"1,176"
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Individuals,"1,172"
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless People in Families,4
1/1/2011,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Veterans,99
1/1/2011,TX,TX-503,Austin/Travis County CoC,Chronically Homeless,793
1/1/2011,TX,TX-503,Austin/Travis County CoC,Chronically Homeless Individuals,785
1/1/2011,TX,TX-503,Austin/Travis County CoC,Chronically Homeless People in Families,8
1/1/2011,TX,TX-503,Austin/Travis County CoC,Homeless Individuals,"1,700"
1/1/2011,TX,TX-503,Austin/Travis County CoC,Homeless People in Families,662
1/1/2011,TX,TX-503,Austin/Travis County CoC,Homeless Veterans,515
1/1/2011,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless,327
1/1/2011,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless Individuals,319
1/1/2011,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless People in Families,8
1/1/2011,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless,"1,358"
1/1/2011,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Individuals,701
1/1/2011,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless People in Families,657
1/1/2011,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Veterans,293
1/1/2011,TX,TX-503,Austin/Travis County CoC,Total Homeless,"2,362"
1/1/2011,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless,466
1/1/2011,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless Individuals,466
1/1/2011,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2011,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless,"1,004"
1/1/2011,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Individuals,999
1/1/2011,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless People in Families,5
1/1/2011,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Veterans,222
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless,760
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless Individuals,760
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless People in Families,0
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Homeless Individuals,"1,591"
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Homeless People in Families,"1,949"
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Homeless Veterans,555
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless,608
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless Individuals,608
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless People in Families,0
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless,"3,297"
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Individuals,"1,382"
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless People in Families,"1,915"
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Veterans,521
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Total Homeless,"3,540"
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless,152
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless Individuals,152
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless,243
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Individuals,209
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless People in Families,34
1/1/2011,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Veterans,34
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless,328
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless Individuals,306
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless People in Families,22
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Individuals,"1,247"
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless People in Families,922
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Veterans,235
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless,290
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless Individuals,268
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless People in Families,22
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless,"2,033"
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Individuals,"1,113"
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless People in Families,920
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Veterans,207
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"2,169"
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless,38
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless Individuals,38
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless,136
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Individuals,134
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless People in Families,2
1/1/2011,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Veterans,28
1/1/2011,TX,TX-603,El Paso City & County CoC,Chronically Homeless,100
1/1/2011,TX,TX-603,El Paso City & County CoC,Chronically Homeless Individuals,94
1/1/2011,TX,TX-603,El Paso City & County CoC,Chronically Homeless People in Families,6
1/1/2011,TX,TX-603,El Paso City & County CoC,Homeless Individuals,709
1/1/2011,TX,TX-603,El Paso City & County CoC,Homeless People in Families,622
1/1/2011,TX,TX-603,El Paso City & County CoC,Homeless Veterans,134
1/1/2011,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless,60
1/1/2011,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless Individuals,54
1/1/2011,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless People in Families,6
1/1/2011,TX,TX-603,El Paso City & County CoC,Sheltered Homeless,"1,149"
1/1/2011,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Individuals,527
1/1/2011,TX,TX-603,El Paso City & County CoC,Sheltered Homeless People in Families,622
1/1/2011,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Veterans,87
1/1/2011,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,331"
1/1/2011,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless,40
1/1/2011,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless Individuals,40
1/1/2011,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2011,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless,182
1/1/2011,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Individuals,182
1/1/2011,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless People in Families,0
1/1/2011,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Veterans,47
1/1/2011,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless,52
